date,region,age,count
2020-08-31,south_west,6_17,0
2020-09-01,south_west,6_17,0
2020-09-02,south_west,6_17,0
2020-09-03,south_west,6_17,0
2020-09-04,south_west,6_17,0
2020-09-05,south_west,6_17,0
2020-09-06,south_west,6_17,0
2020-09-07,south_west,6_17,1
2020-09-08,south_west,6_17,0
2020-09-09,south_west,6_17,0
2020-09-10,south_west,6_17,0
2020-09-11,south_west,6_17,0
2020-09-12,south_west,6_17,0
2020-09-13,south_west,6_17,0
2020-09-14,south_west,6_17,0
2020-09-15,south_west,6_17,0
2020-09-16,south_west,6_17,0
2020-09-17,south_west,6_17,0
2020-09-18,south_west,6_17,0
2020-09-19,south_west,6_17,0
2020-09-20,south_west,6_17,0
2020-09-21,south_west,6_17,0
2020-09-22,south_west,6_17,0
2020-09-23,south_west,6_17,0
2020-09-24,south_west,6_17,0
2020-09-25,south_west,6_17,0
2020-09-26,south_west,6_17,0
2020-09-27,south_west,6_17,0
2020-09-28,south_west,6_17,0
2020-09-29,south_west,6_17,0
2020-09-30,south_west,6_17,0
2020-10-01,south_west,6_17,0
2020-10-02,south_west,6_17,0
2020-10-03,south_west,6_17,0
2020-10-04,south_west,6_17,0
2020-10-05,south_west,6_17,0
2020-10-06,south_west,6_17,2
2020-10-07,south_west,6_17,1
2020-10-08,south_west,6_17,1
2020-10-09,south_west,6_17,0
2020-10-10,south_west,6_17,0
2020-10-11,south_west,6_17,1
2020-10-12,south_west,6_17,2
2020-10-13,south_west,6_17,2
2020-10-14,south_west,6_17,0
2020-10-15,south_west,6_17,0
2020-10-16,south_west,6_17,0
2020-10-17,south_west,6_17,0
2020-10-18,south_west,6_17,0
2020-10-19,south_west,6_17,0
2020-10-20,south_west,6_17,2
2020-10-21,south_west,6_17,0
2020-10-22,south_west,6_17,0
2020-10-23,south_west,6_17,0
2020-10-24,south_west,6_17,0
2020-10-25,south_west,6_17,0
2020-10-26,south_west,6_17,0
2020-10-27,south_west,6_17,0
2020-10-28,south_west,6_17,1
2020-10-29,south_west,6_17,0
2020-10-30,south_west,6_17,0
2020-10-31,south_west,6_17,0
2020-11-01,south_west,6_17,0
2020-11-02,south_west,6_17,0
2020-11-03,south_west,6_17,0
2020-11-04,south_west,6_17,0
2020-11-05,south_west,6_17,1
2020-11-06,south_west,6_17,0
2020-11-07,south_west,6_17,0
2020-11-08,south_west,6_17,0
2020-11-09,south_west,6_17,0
2020-11-10,south_west,6_17,1
2020-11-11,south_west,6_17,3
2020-11-12,south_west,6_17,0
2020-11-13,south_west,6_17,1
2020-11-14,south_west,6_17,0
2020-11-15,south_west,6_17,0
2020-11-16,south_west,6_17,2
2020-11-17,south_west,6_17,1
2020-11-18,south_west,6_17,0
2020-11-19,south_west,6_17,2
2020-11-20,south_west,6_17,0
2020-11-21,south_west,6_17,0
2020-11-22,south_west,6_17,0
2020-11-23,south_west,6_17,0
2020-11-24,south_west,6_17,1
2020-11-25,south_west,6_17,2
2020-11-26,south_west,6_17,0
2020-11-27,south_west,6_17,0
2020-11-28,south_west,6_17,0
2020-11-29,south_west,6_17,0
2020-11-30,south_west,6_17,1
2020-12-01,south_west,6_17,0
2020-12-02,south_west,6_17,1
2020-12-03,south_west,6_17,1
2020-12-04,south_west,6_17,0
2020-12-05,south_west,6_17,0
2020-12-06,south_west,6_17,0
2020-12-07,south_west,6_17,1
2020-12-08,south_west,6_17,1
2020-12-09,south_west,6_17,1
2020-12-10,south_west,6_17,0
2020-12-11,south_west,6_17,0
2020-12-12,south_west,6_17,0
2020-12-13,south_west,6_17,0
2020-12-14,south_west,6_17,1
2020-12-15,south_west,6_17,0
2020-12-16,south_west,6_17,0
2020-12-17,south_west,6_17,0
2020-12-18,south_west,6_17,1
2020-12-19,south_west,6_17,0
2020-12-20,south_west,6_17,0
2020-12-21,south_west,6_17,2
2020-12-22,south_west,6_17,1
2020-12-23,south_west,6_17,0
2020-12-24,south_west,6_17,0
2020-12-25,south_west,6_17,0
2020-12-26,south_west,6_17,0
2020-12-27,south_west,6_17,0
2020-12-28,south_west,6_17,0
2020-12-29,south_west,6_17,0
2020-12-30,south_west,6_17,0
2020-12-31,south_west,6_17,0
2021-01-01,south_west,6_17,3
2021-01-02,south_west,6_17,3
2021-01-03,south_west,6_17,1
2021-01-04,south_west,6_17,0
2021-01-05,south_west,6_17,0
2021-01-06,south_west,6_17,3
2021-01-07,south_west,6_17,1
2021-01-08,south_west,6_17,1
2021-01-09,south_west,6_17,1
2021-01-10,south_west,6_17,1
2021-01-11,south_west,6_17,0
2021-01-12,south_west,6_17,0
2021-01-13,south_west,6_17,1
2021-01-14,south_west,6_17,0
2021-01-15,south_west,6_17,1
2021-01-16,south_west,6_17,2
2021-01-17,south_west,6_17,1
2021-01-18,south_west,6_17,1
2021-01-19,south_west,6_17,1
2021-01-20,south_west,6_17,1
2021-01-21,south_west,6_17,5
2021-01-22,south_west,6_17,0
2021-01-23,south_west,6_17,1
2021-01-24,south_west,6_17,0
2021-01-25,south_west,6_17,2
2021-01-26,south_west,6_17,3
2021-01-27,south_west,6_17,1
2021-01-28,south_west,6_17,1
2021-01-29,south_west,6_17,0
2021-01-30,south_west,6_17,2
2021-01-31,south_west,6_17,0
2021-02-01,south_west,6_17,1
2021-02-02,south_west,6_17,2
2021-02-03,south_west,6_17,1
2020-03-19,east_of_england,0_5,5
2020-03-20,east_of_england,0_5,0
2020-03-21,east_of_england,0_5,0
2020-03-22,east_of_england,0_5,0
2020-03-23,east_of_england,0_5,0
2020-03-24,east_of_england,0_5,1
2020-03-25,east_of_england,0_5,1
2020-03-26,east_of_england,0_5,0
2020-03-27,east_of_england,0_5,0
2020-03-28,east_of_england,0_5,1
2020-03-29,east_of_england,0_5,1
2020-03-30,east_of_england,0_5,0
2020-03-31,east_of_england,0_5,0
2020-04-01,east_of_england,0_5,0
2020-04-02,east_of_england,0_5,0
2020-04-03,east_of_england,0_5,0
2020-04-04,east_of_england,0_5,0
2020-04-05,east_of_england,0_5,0
2020-04-06,east_of_england,0_5,5
2020-04-07,east_of_england,0_5,1
2020-04-08,east_of_england,0_5,0
2020-04-09,east_of_england,0_5,2
2020-04-10,east_of_england,0_5,2
2020-04-11,east_of_england,0_5,1
2020-04-12,east_of_england,0_5,1
2020-04-13,east_of_england,0_5,0
2020-04-14,east_of_england,0_5,0
2020-04-15,east_of_england,0_5,1
2020-04-16,east_of_england,0_5,1
2020-04-17,east_of_england,0_5,1
2020-04-18,east_of_england,0_5,2
2020-04-19,east_of_england,0_5,0
2020-04-20,east_of_england,0_5,2
2020-04-21,east_of_england,0_5,0
2020-04-22,east_of_england,0_5,0
2020-04-23,east_of_england,0_5,0
2020-04-24,east_of_england,0_5,2
2020-04-25,east_of_england,0_5,0
2020-04-26,east_of_england,0_5,0
2020-04-27,east_of_england,0_5,0
2020-04-28,east_of_england,0_5,0
2020-04-29,east_of_england,0_5,1
2020-04-30,east_of_england,0_5,2
2020-05-01,east_of_england,0_5,3
2020-05-02,east_of_england,0_5,2
2020-05-03,east_of_england,0_5,1
2020-05-04,east_of_england,0_5,1
2020-05-05,east_of_england,0_5,1
2020-05-06,east_of_england,0_5,1
2020-05-07,east_of_england,0_5,0
2020-05-08,east_of_england,0_5,0
2020-05-09,east_of_england,0_5,0
2020-05-10,east_of_england,0_5,0
2020-05-11,east_of_england,0_5,0
2020-05-12,east_of_england,0_5,1
2020-05-13,east_of_england,0_5,2
2020-05-14,east_of_england,0_5,1
2020-05-15,east_of_england,0_5,2
2020-05-16,east_of_england,0_5,0
2020-05-17,east_of_england,0_5,0
2020-05-18,east_of_england,0_5,0
2020-05-19,east_of_england,0_5,0
2020-05-20,east_of_england,0_5,0
2020-05-21,east_of_england,0_5,1
2020-05-22,east_of_england,0_5,1
2020-05-23,east_of_england,0_5,1
2020-05-24,east_of_england,0_5,1
2020-05-25,east_of_england,0_5,0
2020-05-26,east_of_england,0_5,0
2020-05-27,east_of_england,0_5,1
2020-05-28,east_of_england,0_5,0
2020-05-29,east_of_england,0_5,0
2020-05-30,east_of_england,0_5,1
2020-05-31,east_of_england,0_5,0
2020-06-01,east_of_england,0_5,1
2020-06-02,east_of_england,0_5,0
2020-06-03,east_of_england,0_5,1
2020-06-04,east_of_england,0_5,0
2020-06-05,east_of_england,0_5,1
2020-06-06,east_of_england,0_5,1
2020-06-07,east_of_england,0_5,0
2020-06-08,east_of_england,0_5,0
2020-06-09,east_of_england,0_5,1
2020-06-10,east_of_england,0_5,0
2020-06-11,east_of_england,0_5,0
2020-06-12,east_of_england,0_5,0
2020-06-13,east_of_england,0_5,0
2020-06-14,east_of_england,0_5,0
2020-06-15,east_of_england,0_5,0
2020-06-16,east_of_england,0_5,0
2020-06-17,east_of_england,0_5,0
2020-06-18,east_of_england,0_5,1
2020-06-19,east_of_england,0_5,0
2020-06-20,east_of_england,0_5,0
2020-06-21,east_of_england,0_5,0
2020-06-22,east_of_england,0_5,0
2020-06-23,east_of_england,0_5,0
2020-06-24,east_of_england,0_5,1
2020-06-25,east_of_england,0_5,0
2020-06-26,east_of_england,0_5,0
2020-06-27,east_of_england,0_5,0
2020-06-28,east_of_england,0_5,0
2020-06-29,east_of_england,0_5,0
2020-06-30,east_of_england,0_5,0
2020-07-01,east_of_england,0_5,1
2020-07-02,east_of_england,0_5,0
2020-07-03,east_of_england,0_5,0
2020-07-04,east_of_england,0_5,0
2020-07-05,east_of_england,0_5,0
2020-07-06,east_of_england,0_5,0
2020-07-07,east_of_england,0_5,0
2020-07-08,east_of_england,0_5,0
2020-07-09,east_of_england,0_5,0
2020-07-10,east_of_england,0_5,0
2020-07-11,east_of_england,0_5,1
2020-07-12,east_of_england,0_5,0
2020-07-13,east_of_england,0_5,0
2020-07-14,east_of_england,0_5,1
2020-07-15,east_of_england,0_5,0
2020-07-16,east_of_england,0_5,0
2020-07-17,east_of_england,0_5,0
2020-07-18,east_of_england,0_5,1
2020-07-19,east_of_england,0_5,0
2020-07-20,east_of_england,0_5,0
2020-07-21,east_of_england,0_5,0
2020-07-22,east_of_england,0_5,0
2020-07-23,east_of_england,0_5,0
2020-07-24,east_of_england,0_5,0
2020-07-25,east_of_england,0_5,0
2020-07-26,east_of_england,0_5,0
2020-07-27,east_of_england,0_5,0
2020-07-28,east_of_england,0_5,0
2020-07-29,east_of_england,0_5,0
2020-07-30,east_of_england,0_5,0
2020-07-31,east_of_england,0_5,0
2020-08-01,east_of_england,0_5,0
2020-08-02,east_of_england,0_5,0
2020-08-03,east_of_england,0_5,0
2020-08-04,east_of_england,0_5,0
2020-08-05,east_of_england,0_5,0
2020-08-06,east_of_england,0_5,0
2020-08-07,east_of_england,0_5,0
2020-08-08,east_of_england,0_5,0
2020-08-09,east_of_england,0_5,0
2020-08-10,east_of_england,0_5,0
2020-08-11,east_of_england,0_5,0
2020-08-12,east_of_england,0_5,0
2020-08-13,east_of_england,0_5,0
2020-08-14,east_of_england,0_5,0
2020-08-15,east_of_england,0_5,0
2020-08-16,east_of_england,0_5,0
2020-08-17,east_of_england,0_5,0
2020-08-18,east_of_england,0_5,0
2020-08-19,east_of_england,0_5,0
2020-08-20,east_of_england,0_5,0
2020-08-21,east_of_england,0_5,0
2020-08-22,east_of_england,0_5,0
2020-08-23,east_of_england,0_5,0
2020-08-24,east_of_england,0_5,0
2020-08-25,east_of_england,0_5,0
2020-08-26,east_of_england,0_5,0
2020-08-27,east_of_england,0_5,0
2020-08-28,east_of_england,0_5,0
2020-08-29,east_of_england,0_5,0
2020-08-30,east_of_england,0_5,0
2020-08-31,east_of_england,0_5,0
2020-09-01,east_of_england,0_5,0
2020-09-02,east_of_england,0_5,0
2020-09-03,east_of_england,0_5,0
2020-09-04,east_of_england,0_5,0
2020-09-05,east_of_england,0_5,0
2020-09-06,east_of_england,0_5,0
2020-09-07,east_of_england,0_5,0
2020-09-08,east_of_england,0_5,0
2020-09-09,east_of_england,0_5,0
2020-09-10,east_of_england,0_5,0
2020-09-11,east_of_england,0_5,0
2020-09-12,east_of_england,0_5,0
2020-09-13,east_of_england,0_5,0
2020-09-14,east_of_england,0_5,1
2020-09-15,east_of_england,0_5,1
2020-09-16,east_of_england,0_5,0
2020-09-17,east_of_england,0_5,0
2020-09-18,east_of_england,0_5,0
2020-09-19,east_of_england,0_5,0
2020-09-20,east_of_england,0_5,0
2020-09-21,east_of_england,0_5,0
2020-09-22,east_of_england,0_5,0
2020-09-23,east_of_england,0_5,0
2020-09-24,east_of_england,0_5,0
2020-09-25,east_of_england,0_5,0
2020-09-26,east_of_england,0_5,0
2020-09-27,east_of_england,0_5,0
2020-09-28,east_of_england,0_5,0
2020-09-29,east_of_england,0_5,0
2020-09-30,east_of_england,0_5,0
2020-10-01,east_of_england,0_5,1
2020-10-02,east_of_england,0_5,0
2020-10-03,east_of_england,0_5,0
2020-10-04,east_of_england,0_5,0
2020-10-05,east_of_england,0_5,0
2020-10-06,east_of_england,0_5,0
2020-10-07,east_of_england,0_5,2
2020-10-08,east_of_england,0_5,0
2020-10-09,east_of_england,0_5,0
2020-10-10,east_of_england,0_5,1
2020-10-11,east_of_england,0_5,0
2020-10-12,east_of_england,0_5,0
2020-10-13,east_of_england,0_5,0
2020-10-14,east_of_england,0_5,0
2020-10-15,east_of_england,0_5,0
2020-10-16,east_of_england,0_5,0
2020-10-17,east_of_england,0_5,0
2020-10-18,east_of_england,0_5,0
2020-10-19,east_of_england,0_5,0
2020-10-20,east_of_england,0_5,0
2020-10-21,east_of_england,0_5,1
2020-10-22,east_of_england,0_5,0
2020-10-23,east_of_england,0_5,0
2020-10-24,east_of_england,0_5,0
2020-10-25,east_of_england,0_5,1
2020-10-26,east_of_england,0_5,0
2020-10-27,east_of_england,0_5,0
2020-10-28,east_of_england,0_5,0
2020-10-29,east_of_england,0_5,0
2020-10-30,east_of_england,0_5,1
2020-10-31,east_of_england,0_5,1
2020-11-01,east_of_england,0_5,0
2020-11-02,east_of_england,0_5,0
2020-11-03,east_of_england,0_5,0
2020-11-04,east_of_england,0_5,0
2020-11-05,east_of_england,0_5,1
2020-11-06,east_of_england,0_5,0
2020-11-07,east_of_england,0_5,0
2020-11-08,east_of_england,0_5,1
2020-11-09,east_of_england,0_5,0
2020-11-10,east_of_england,0_5,0
2020-11-11,east_of_england,0_5,0
2020-11-12,east_of_england,0_5,0
2020-11-13,east_of_england,0_5,1
2020-11-14,east_of_england,0_5,2
2020-11-15,east_of_england,0_5,0
2020-11-16,east_of_england,0_5,1
2020-11-17,east_of_england,0_5,0
2020-11-18,east_of_england,0_5,0
2020-11-19,east_of_england,0_5,0
2020-11-20,east_of_england,0_5,1
2020-11-21,east_of_england,0_5,0
2020-11-22,east_of_england,0_5,0
2020-11-23,east_of_england,0_5,0
2020-11-24,east_of_england,0_5,0
2020-11-25,east_of_england,0_5,1
2020-11-26,east_of_england,0_5,0
2020-11-27,east_of_england,0_5,4
2020-11-28,east_of_england,0_5,0
2020-11-29,east_of_england,0_5,1
2020-11-30,east_of_england,0_5,0
2020-12-01,east_of_england,0_5,0
2020-12-02,east_of_england,0_5,2
2020-12-03,east_of_england,0_5,1
2020-12-04,east_of_england,0_5,1
2020-12-05,east_of_england,0_5,2
2020-12-06,east_of_england,0_5,1
2020-12-07,east_of_england,0_5,1
2020-12-08,east_of_england,0_5,1
2020-12-09,east_of_england,0_5,3
2020-12-10,east_of_england,0_5,3
2020-12-11,east_of_england,0_5,0
2020-12-12,east_of_england,0_5,1
2020-12-13,east_of_england,0_5,2
2020-12-14,east_of_england,0_5,1
2020-12-15,east_of_england,0_5,1
2020-12-16,east_of_england,0_5,1
2020-12-17,east_of_england,0_5,0
2020-12-18,east_of_england,0_5,3
2020-12-19,east_of_england,0_5,0
2020-12-20,east_of_england,0_5,0
2020-12-21,east_of_england,0_5,3
2020-12-22,east_of_england,0_5,1
2020-12-23,east_of_england,0_5,2
2020-12-24,east_of_england,0_5,1
2020-12-25,east_of_england,0_5,3
2020-12-26,east_of_england,0_5,1
2020-12-27,east_of_england,0_5,1
2020-12-28,east_of_england,0_5,2
2020-12-29,east_of_england,0_5,0
2020-12-30,east_of_england,0_5,3
2020-12-31,east_of_england,0_5,3
2021-01-01,east_of_england,0_5,3
2021-01-02,east_of_england,0_5,3
2021-01-03,east_of_england,0_5,0
2021-01-04,east_of_england,0_5,6
2021-01-05,east_of_england,0_5,2
2021-01-06,east_of_england,0_5,1
2021-01-07,east_of_england,0_5,3
2021-01-08,east_of_england,0_5,4
2021-01-09,east_of_england,0_5,3
2021-01-10,east_of_england,0_5,2
2021-01-11,east_of_england,0_5,1
2021-01-12,east_of_england,0_5,3
2021-01-13,east_of_england,0_5,1
2021-01-14,east_of_england,0_5,1
2021-01-15,east_of_england,0_5,2
2021-01-16,east_of_england,0_5,1
2021-01-17,east_of_england,0_5,1
2021-01-18,east_of_england,0_5,1
2021-01-19,east_of_england,0_5,1
2021-01-20,east_of_england,0_5,2
2021-01-21,east_of_england,0_5,1
2021-01-22,east_of_england,0_5,3
2021-01-23,east_of_england,0_5,1
2021-01-24,east_of_england,0_5,0
2021-01-25,east_of_england,0_5,3
2021-01-26,east_of_england,0_5,1
2021-01-27,east_of_england,0_5,1
2021-01-28,east_of_england,0_5,1
2021-01-29,east_of_england,0_5,3
2021-01-30,east_of_england,0_5,4
2021-01-31,east_of_england,0_5,5
2021-02-01,east_of_england,0_5,3
2021-02-02,east_of_england,0_5,2
2021-02-03,east_of_england,0_5,3
2020-03-19,london,0_5,2
2020-03-20,london,0_5,0
2020-03-21,london,0_5,0
2020-03-22,london,0_5,1
2020-03-23,london,0_5,1
2020-03-24,london,0_5,6
2020-03-25,london,0_5,7
2020-03-26,london,0_5,7
2020-03-27,london,0_5,6
2020-03-28,london,0_5,1
2020-03-29,london,0_5,7
2020-03-30,london,0_5,5
2020-03-31,london,0_5,7
2020-04-01,london,0_5,4
2020-04-02,london,0_5,6
2020-04-03,london,0_5,2
2020-04-04,london,0_5,2
2020-04-05,london,0_5,4
2020-04-06,london,0_5,6
2020-04-07,london,0_5,4
2020-04-08,london,0_5,5
2020-04-09,london,0_5,3
2020-04-10,london,0_5,7
2020-04-11,london,0_5,4
2020-04-12,london,0_5,4
2020-04-13,london,0_5,4
2020-04-14,london,0_5,1
2020-04-15,london,0_5,7
2020-04-16,london,0_5,6
2020-04-17,london,0_5,6
2020-04-18,london,0_5,2
2020-04-19,london,0_5,2
2020-04-20,london,0_5,2
2020-04-21,london,0_5,2
2020-04-22,london,0_5,4
2020-04-23,london,0_5,1
2020-04-24,london,0_5,9
2020-04-25,london,0_5,2
2020-04-26,london,0_5,2
2020-04-27,london,0_5,0
2020-04-28,london,0_5,2
2020-04-29,london,0_5,7
2020-04-30,london,0_5,3
2020-05-01,london,0_5,1
2020-05-02,london,0_5,3
2020-05-03,london,0_5,2
2020-05-04,london,0_5,2
2020-05-05,london,0_5,2
2020-05-06,london,0_5,5
2020-05-07,london,0_5,2
2020-05-08,london,0_5,1
2020-05-09,london,0_5,1
2020-05-10,london,0_5,1
2020-05-11,london,0_5,0
2020-05-12,london,0_5,0
2020-05-13,london,0_5,2
2020-05-14,london,0_5,0
2020-05-15,london,0_5,0
2020-05-16,london,0_5,0
2020-05-17,london,0_5,1
2020-05-18,london,0_5,0
2020-05-19,london,0_5,1
2020-05-20,london,0_5,0
2020-05-21,london,0_5,1
2020-05-22,london,0_5,2
2020-05-23,london,0_5,0
2020-05-24,london,0_5,1
2020-05-25,london,0_5,0
2020-05-26,london,0_5,2
2020-05-27,london,0_5,1
2020-05-28,london,0_5,0
2020-05-29,london,0_5,0
2020-05-30,london,0_5,0
2020-05-31,london,0_5,0
2020-06-01,london,0_5,1
2020-06-02,london,0_5,0
2020-06-03,london,0_5,1
2020-06-04,london,0_5,1
2020-06-05,london,0_5,3
2020-06-06,london,0_5,0
2020-06-07,london,0_5,1
2020-06-08,london,0_5,2
2020-06-09,london,0_5,0
2020-06-10,london,0_5,1
2020-06-11,london,0_5,0
2020-06-12,london,0_5,0
2020-06-13,london,0_5,1
2020-06-14,london,0_5,0
2020-06-15,london,0_5,1
2020-06-16,london,0_5,0
2020-06-17,london,0_5,1
2020-06-18,london,0_5,0
2020-06-19,london,0_5,5
2020-06-20,london,0_5,3
2020-06-21,london,0_5,0
2020-06-22,london,0_5,5
2020-06-23,london,0_5,2
2020-06-24,london,0_5,0
2020-06-25,london,0_5,1
2020-06-26,london,0_5,3
2020-06-27,london,0_5,3
2020-06-28,london,0_5,1
2020-06-29,london,0_5,1
2020-06-30,london,0_5,3
2020-07-01,london,0_5,3
2020-07-02,london,0_5,6
2020-07-03,london,0_5,0
2020-07-04,london,0_5,0
2020-07-05,london,0_5,1
2020-07-06,london,0_5,1
2020-07-07,london,0_5,0
2020-07-08,london,0_5,0
2020-07-09,london,0_5,0
2020-07-10,london,0_5,0
2020-07-11,london,0_5,0
2020-07-12,london,0_5,2
2020-07-13,london,0_5,3
2020-07-14,london,0_5,1
2020-07-15,london,0_5,0
2020-07-16,london,0_5,0
2020-07-17,london,0_5,0
2020-07-18,london,0_5,0
2020-07-19,london,0_5,0
2020-07-20,london,0_5,2
2020-07-21,london,0_5,0
2020-07-22,london,0_5,1
2020-07-23,london,0_5,0
2020-07-24,london,0_5,0
2020-07-25,london,0_5,0
2020-07-26,london,0_5,0
2020-07-27,london,0_5,1
2020-07-28,london,0_5,0
2020-07-29,london,0_5,0
2020-07-30,london,0_5,0
2020-07-31,london,0_5,0
2020-08-01,london,0_5,0
2020-08-02,london,0_5,0
2020-08-03,london,0_5,0
2020-08-04,london,0_5,0
2020-08-05,london,0_5,0
2020-08-06,london,0_5,0
2020-08-07,london,0_5,0
2020-08-08,london,0_5,0
2020-08-09,london,0_5,0
2020-08-10,london,0_5,0
2020-08-11,london,0_5,0
2020-08-12,london,0_5,3
2020-08-13,london,0_5,0
2020-08-14,london,0_5,0
2020-08-15,london,0_5,0
2020-08-16,london,0_5,0
2020-08-17,london,0_5,0
2020-08-18,london,0_5,0
2020-08-19,london,0_5,0
2020-08-20,london,0_5,1
2020-08-21,london,0_5,0
2020-08-22,london,0_5,0
2020-08-23,london,0_5,0
2020-08-24,london,0_5,0
2020-08-25,london,0_5,0
2020-08-26,london,0_5,0
2020-08-27,london,0_5,0
2020-08-28,london,0_5,0
2020-08-29,london,0_5,0
2020-08-30,london,0_5,0
2020-08-31,london,0_5,1
2020-09-01,london,0_5,0
2020-09-02,london,0_5,0
2020-09-03,london,0_5,0
2020-09-04,london,0_5,0
2020-09-05,london,0_5,0
2020-09-06,london,0_5,0
2020-09-07,london,0_5,0
2020-09-08,london,0_5,0
2020-09-09,london,0_5,0
2020-09-10,london,0_5,0
2020-09-11,london,0_5,0
2020-09-12,london,0_5,0
2020-09-13,london,0_5,0
2020-09-14,london,0_5,1
2020-09-15,london,0_5,1
2020-09-16,london,0_5,1
2020-09-17,london,0_5,0
2020-09-18,london,0_5,0
2020-09-19,london,0_5,0
2020-09-20,london,0_5,0
2020-09-21,london,0_5,1
2020-09-22,london,0_5,0
2020-09-23,london,0_5,3
2020-09-24,london,0_5,0
2020-09-25,london,0_5,2
2020-09-26,london,0_5,0
2020-09-27,london,0_5,0
2020-09-28,london,0_5,1
2020-09-29,london,0_5,0
2020-09-30,london,0_5,0
2020-10-01,london,0_5,1
2020-10-02,london,0_5,0
2020-10-03,london,0_5,1
2020-10-04,london,0_5,0
2020-10-05,london,0_5,2
2020-10-06,london,0_5,0
2020-10-07,london,0_5,0
2020-10-08,london,0_5,0
2020-10-09,london,0_5,1
2020-10-10,london,0_5,3
2020-10-11,london,0_5,2
2020-10-12,london,0_5,1
2020-10-13,london,0_5,2
2020-10-14,london,0_5,1
2020-10-15,london,0_5,3
2020-10-16,london,0_5,0
2020-10-17,london,0_5,1
2020-10-18,london,0_5,3
2020-10-19,london,0_5,1
2020-10-20,london,0_5,2
2020-10-21,london,0_5,0
2020-10-22,london,0_5,0
2020-10-23,london,0_5,1
2020-10-24,london,0_5,2
2020-10-25,london,0_5,1
2020-10-26,london,0_5,1
2020-10-27,london,0_5,5
2020-10-28,london,0_5,2
2020-10-29,london,0_5,2
2020-10-30,london,0_5,5
2020-10-31,london,0_5,2
2020-11-01,london,0_5,2
2020-11-02,london,0_5,1
2020-11-03,london,0_5,0
2020-11-04,london,0_5,1
2020-11-05,london,0_5,1
2020-11-06,london,0_5,6
2020-11-07,london,0_5,1
2020-11-08,london,0_5,0
2020-11-09,london,0_5,3
2020-11-10,london,0_5,1
2020-11-11,london,0_5,1
2020-11-12,london,0_5,2
2020-11-13,london,0_5,2
2020-11-14,london,0_5,3
2020-11-15,london,0_5,0
2020-11-16,london,0_5,1
2020-11-17,london,0_5,2
2020-11-18,london,0_5,0
2020-11-19,london,0_5,2
2020-11-20,london,0_5,2
2020-11-21,london,0_5,3
2020-11-22,london,0_5,1
2020-11-23,london,0_5,1
2020-11-24,london,0_5,1
2020-11-25,london,0_5,1
2020-11-26,london,0_5,1
2020-11-27,london,0_5,1
2020-11-28,london,0_5,1
2020-11-29,london,0_5,2
2020-11-30,london,0_5,2
2020-12-01,london,0_5,0
2020-12-02,london,0_5,1
2020-12-03,london,0_5,3
2020-12-04,london,0_5,3
2020-12-05,london,0_5,0
2020-12-06,london,0_5,2
2020-12-07,london,0_5,2
2020-12-08,london,0_5,2
2020-12-09,london,0_5,3
2020-12-10,london,0_5,2
2020-12-11,london,0_5,1
2020-12-12,london,0_5,1
2020-12-13,london,0_5,4
2020-12-14,london,0_5,4
2020-12-15,london,0_5,3
2020-12-16,london,0_5,3
2020-12-17,london,0_5,3
2020-12-18,london,0_5,6
2020-12-19,london,0_5,5
2020-12-20,london,0_5,3
2020-12-21,london,0_5,6
2020-12-22,london,0_5,5
2020-12-23,london,0_5,14
2020-12-24,london,0_5,5
2020-12-25,london,0_5,7
2020-12-26,london,0_5,6
2020-12-27,london,0_5,10
2020-12-28,london,0_5,10
2020-12-29,london,0_5,16
2020-12-30,london,0_5,5
2020-12-31,london,0_5,8
2021-01-01,london,0_5,8
2021-01-02,london,0_5,10
2021-01-03,london,0_5,5
2021-01-04,london,0_5,10
2021-01-05,london,0_5,6
2021-01-06,london,0_5,17
2021-01-07,london,0_5,5
2021-01-08,london,0_5,11
2021-01-09,london,0_5,10
2021-01-10,london,0_5,9
2021-01-11,london,0_5,5
2021-01-12,london,0_5,8
2021-01-13,london,0_5,3
2021-01-14,london,0_5,12
2021-01-15,london,0_5,7
2021-01-16,london,0_5,5
2021-01-17,london,0_5,12
2021-01-18,london,0_5,4
2021-01-19,london,0_5,9
2021-01-20,london,0_5,3
2021-01-21,london,0_5,4
2021-01-22,london,0_5,9
2021-01-23,london,0_5,6
2021-01-24,london,0_5,4
2021-01-25,london,0_5,6
2021-01-26,london,0_5,5
2021-01-27,london,0_5,7
2021-01-28,london,0_5,3
2021-01-29,london,0_5,4
2021-01-30,london,0_5,4
2021-01-31,london,0_5,2
2021-02-01,london,0_5,3
2021-02-02,london,0_5,3
2021-02-03,london,0_5,3
2020-03-19,midlands,0_5,0
2020-03-20,midlands,0_5,0
2020-03-21,midlands,0_5,0
2020-03-22,midlands,0_5,0
2020-03-23,midlands,0_5,1
2020-03-24,midlands,0_5,0
2020-03-25,midlands,0_5,2
2020-03-26,midlands,0_5,6
2020-03-27,midlands,0_5,3
2020-03-28,midlands,0_5,0
2020-03-29,midlands,0_5,2
2020-03-30,midlands,0_5,1
2020-03-31,midlands,0_5,2
2020-04-01,midlands,0_5,0
2020-04-02,midlands,0_5,2
2020-04-03,midlands,0_5,6
2020-04-04,midlands,0_5,4
2020-04-05,midlands,0_5,3
2020-04-06,midlands,0_5,2
2020-04-07,midlands,0_5,0
2020-04-08,midlands,0_5,2
2020-04-09,midlands,0_5,0
